IUPAC,ion1,ion2,density,temperature,pressure
2-ethyl-1-methylpyridinium methyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][Ring1][O][C][O-1],[C][Branch1][C][C][C][=N+1][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C],1258.1,338.15,101.325
"2-hydroxy-N,N,N-trimethylethanaminium (S)-2-hydroxypropanoate",[O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1114.2,338.15,101.325
"2-hydroxy-N,N,N-trimethylethanaminium .beta.-alaninate",[N][C][C][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1097.8,338.15,101.325
"2-hydroxy-N,N,N-trimethylethanaminium 2-(bis(2-hydroxyethyl)amino)ethanesulfonate",[O][C][C][N][Branch1][O][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][C][O],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1222.2,338.15,100
"2-hydroxy-N,N,N-trimethylethanaminium 2-hydroxy-3-morpholinopropanesulfonate",[O][C][Branch1][#Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][N][C][C][O][C][C][Ring1][=Branch1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1216.5,338.15,100
"2-hydroxy-N,N,N-trimethylethanaminium 3-((1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl)amino)-2-hydroxypropanesulfonate",[O][C][C][Branch1][Ring1][C][O][Branch1][Ring1][C][O][N][C][C][Branch1][#Branch2][C][S][=Branch1][C][=O][=Branch1][C][=O][O-1][O],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1310.3,338.15,100
"2-hydroxy-N,N,N-trimethylethanaminium glycinate",[N][C][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1122.9,338.15,101.325
"2-hydroxy-N,N,N-trimethylethanaminium hexanoate",[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],992.6,338.15,101.325
"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate",[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1093.25,338.15,100
"2-hydroxy-N,N,N-trimethylethanaminium L-alaninate",[N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1093.25,338.15,101.325
"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",[N][C@@H1][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1105,338.15,100
"2-hydroxy-N,N,N-trimethylethanaminium L-prolinate",[N][C@@H1][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1105,338.15,101.325
"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",[N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1179.4,338.15,100
"2-hydroxy-N,N,N-trimethylethanaminium L-serinate",[N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1179.4,338.15,101.325
2-hydroxy-N-methylethanaminium formate,[C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1106.4,338.15,101.325
2-hydroxy-N-methylethanaminium isobutyrate,[C][Branch1][=Branch1][C][Branch1][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1016.8,338.15,101.325
2-hydroxy-N-methylethanaminium pentanoate,[C][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],986.1,338.15,100
2-hydroxy-N-methylethanaminium pentanoate,[C][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],986.1,338.15,101.325
2-hydroxy-N-methylethanaminium propionate,[C][Branch1][Ring1][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1042.25,338.15,100
2-hydroxy-N-methylethanaminium propionate,[C][Branch1][Ring1][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C],1042.25,338.15,101.325
2-isobutoxy-2-oxoethan-1-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][Ring1][C][NH3+1][=O],988.2,338.15,101.325
2-isopropoxy-2-oxoethan-1-aminium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][Branch1][C][C][Branch1][C][C][O][C][Branch1][Ring1][C][NH3+1][=O],1000.1,338.15,101.325
2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][Branch2][C][C][C][C][C][C][C][N+1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2],1296.85,338.15,101
2-octylisoquinolinium thiocyanate,[S-1][C][#N],[C][Branch1][Branch2][C][C][C][C][C][C][C][N+1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2],1038.9,338.15,101.325
3-(2-(butylamino)-2-oxoethyl)-1-ethyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][N][C][Branch1][=N][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][=O],1382.3,338.15,101.325
3-(2-aminoethyl)-1-methyl-1H-imidazolium tetrafluoroborate,[F][B-1][Branch1][C][F][Branch1][C][F][F],[N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1388.5,338.15,101.325
3-(2-cyanoethyl)-1-decyl-1H-imidazolium bromide,[Br-1],[C][#Branch1][C][#N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C][C][C],1111.7,338.15,101.325
3-(2-cyanoethyl)-1-decylimidazolium 3-sulfobenzoate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][C][O][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=Ring1][=Branch2],[C][#Branch1][C][#N][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C][C][C],1105.9,338.15,101.325
3-(2-cyanoethyl)-1-decylimidazolium dodecylsulfate,[C][Branch1][N][C][C][C][C][C][C][C][C][C][C][C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][#Branch1][C][#N][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C][C][C],1029.9,338.15,101.325
3-(2-cyanoethyl)-1-hexyl-1H-imidazol-3-ium chloride,[Cl-1],[C][#Branch1][C][#N][C][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C],1050.6,338.15,101.325
3-(2-cyanoethyl)-1-hexyl-1H-imidazolium 3-sulfobenzoate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][C][O][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=Ring1][=Branch2],[C][#Branch1][C][#N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C],1218.6,338.15,101.325
3-(2-cyanoethyl)-1-hexyl-1H-imidazolium benzenesulfonate,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][#Branch1][C][#N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C],1196.5,338.15,101.325
3-(2-cyanoethyl)-1-hexyl-1H-imidazolium bromide,[Br-1],[C][#Branch1][C][#N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C],1202.5,338.15,101.325
3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=C][O][C][C][C][C][C][C][C][C][C][C][C][C][O-1],[C][#Branch1][C][#N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C],1071.9,338.15,101.325
3-(2-cyanoethyl)-1-hexyl-1H-imidazolium trifluoromethanesulfonate,[F][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][Branch1][C][F][F],[C][#Branch1][C][#N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C],1256.6,338.15,101.325
3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium 3-sulfobenzoate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][C][O][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=Ring1][=Branch2],[C][#Branch1][C][#N][C][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C],1154.9,338.15,101.325
3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium chloride,[Cl-1],[C][#Branch1][C][#N][C][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C],1019.1,338.15,101.325
3-(2-cyanoethyl)-1-octyl-1H-imidazol-3-ium trifluoromethanesulfonate,[F][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][Branch1][C][F][F],[C][#Branch1][C][#N][C][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C],1200.5,338.15,101.325
3-(2-cyanoethyl)-1-octyl-1H-imidazolium bromide,[Br-1],[C][#Branch1][C][#N][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C],1149.5,338.15,101.325
3-(2-cyanoethyl)-1-octylimidazolium benzenesulfonate,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][#Branch1][C][#N][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C],1179.5,338.15,101.325
3-(2-cyanoethyl)-1-octylimidazolium decylsulfate,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][O][S][=Branch1][C][=O][=Branch1][C][=O][O-1],[C][#Branch1][C][#N][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C][C][C][C],1056.1,338.15,101.325
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,[C][#Branch1][C][#N][N-1][C][#N],[O][C][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C],1160.4,338.15,101.325
3-(3-allyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,[S-1][C][#N],[C][Branch1][Ring1][C][=C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][#N],1138.2,338.15,101.325
3-(3-benzyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,[S-1][C][#N],[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][#N],1148.6,338.15,101.325
3-(6-hydroxyhexyl)-1-methylimidazolium chloride,[Cl-1],[O][C][C][C][C][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1100.8,338.15,101.325
3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][#Branch1][C][#N][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C],1570.2,338.15,101.325
"3,5-dimethyl-1-octylpyridinium bis(trifluoromethylsulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][C][C][=N+1][Branch1][=Branch2][C][=C][Branch1][Ring2][C][=Ring1][=Branch1][C][C][C][C][C][C][C][C][C],1252.1,338.15,101.325
3-[3-(2-hydroxyethyl)-1H-imidazol-3-ium-1-yl]propanenitrile thiocyanate,[S-1][C][#N],[O][C][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][#N],1192.6,338.15,101.325
3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,[Cl-1],[C][Branch1][Ring1][C][=C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][#N],1147.1,338.15,101.325
3-butyl-1-(2-cyanoethyl)-1H-imidazol-3-ium chloride,[Cl-1],[C][Branch1][Ring2][C][C][C][N+1][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][#N],1092.8,338.15,101.325
3-butyl-1-(2-cyanoethyl)-imidazolium thiocyanate,[S-1][C][#N],[C][Branch1][Ring2][C][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][#N],1095.6,338.15,101.325
"3-cyano-1-hexylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][#Branch1][C][#N][C][C][=N+1][Branch1][=Branch1][C][=C][C][=Ring1][=Branch1][C][C][C][C][C][C],1374.7,338.15,101.325
"3-cyano-1-octylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][#Branch1][C][#N][C][C][=N+1][Branch1][=Branch1][C][=C][C][=Ring1][=Branch1][C][C][C][C][C][C][C][C],1321.7,338.15,101.325
3-decyl-1-methylimidazolium tricyanomethanide,[C][#Branch1][C][#N][C-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],958.31,338.15,101.325
3-ethyl-1-methyl-1H-imidazolium hexyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][Branch2][O][C][C][C][C][C][C][O-1],[C][Branch1][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1104.2,338.15,101.325
3-ethyl-1-methyl-1H-imidazolium L-serinate,[N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1],[C][Branch1][C][C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1174.25,338.15,101.325
3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,[O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C],[C][Branch1][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1118.7,338.15,101.325
3-ethyl-1-methylimidazolium butyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][=Branch1][O][C][C][C][C][O-1],[C][Branch1][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],1149.6,338.15,101.325
3-hexyl-1-methylimidazolium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],992.9,338.15,101
3-hexyl-1-methylimidazolium tricyanomethanide,[C][#Branch1][C][#N][C-1][Branch1][Ring1][C][#N][C][#N],[C][Branch1][=Branch1][C][C][C][C][C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C],994.74,338.15,101.325
3-methyl-1-pentylimidazolium dicyanamide,[N-1][Branch1][Ring1][C][#N][C][#N],[C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C],1024,338.15,101.3
3-methyl-1-pentylimidazolium hydrogen carbonate,[C][Branch1][C][O][Branch1][C][O-1][=O],[C][N][C][=N+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C][C][C],1113.8,338.15,101.325
3-methyl-1-propyl-1H-imidazolium (S)-2-amino-4-carboxybutanoate,[N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][C][=Branch1][C][=O][O],[C][N][C][NH1+1][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][C],1208.2,338.15,101
3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][C][C][=N+1][Branch1][=Branch1][C][=C][C][=Ring1][=Branch1][C][C][C],1412.0675,338.15,100
3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][C][C][=N+1][Branch1][=Branch1][C][=C][C][=Ring1][=Branch1][C][C][C],1412.0675,338.15,101.325
4-(3-hydroxypropyl)-4-methylmorpholinium bis(trifluoromethylsulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[O][C][C][C][N+1][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C],1501.6,338.15,101.325
4-(3-hydroxypropyl)-4-methylmorpholinium tricyanomethanide,[C][#Branch1][C][#N][C-1][Branch1][Ring1][C][#N][C][#N],[O][C][C][C][N+1][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C],1137,338.15,101.325
4-ethyl-4-methylmorpholinium ethyl sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][Ring2][O][C][C][O-1],[C][Branch1][C][C][N+1][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C],1226.9,338.15,101
4-hexyl-4-methylmorpholinium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][N+1][Branch1][Branch2][C][C][O][C][C][Ring1][=Branch1][C],1337.6,338.15,101.325
benzyldimethyldodecylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][Branch1][=N][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C],1181.4,338.15,100
benzyldimethyldodecylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][Branch1][=N][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C],1181.4,338.15,101
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1358.6,338.15,100
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][Ring2][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1358.6,338.15,101.325
choline bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1490.883333,338.15,100
choline bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],1490.883333,338.15,101.325
choline butanoate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O][C][C][N+1][Branch1][C][C][Branch1][C][C][C],[nop],1023.4,338.15,101.325
diethylammonium hydrogen sulfate,[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][C][O][O-1],[C][Branch1][C][C][NH2+1][C][C],1354,338.15,100
diethylmethylsulfonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][C][C][C][C],1463.8,338.15,101.325
"methyltrioctylammonium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],1071.2,338.15,101.325
methyltrioctylammonium 4-ethyloctanoate,[C][Branch1][C][C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][C][C][C][C],[C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],866,338.15,101.325
methyltrioctylammonium oleate,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O-1],[C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C],863.6,338.15,101.325
N-(2-aminoethyl)hexan-1-aminium bis((trifluoromethyl)sulfonyl)amide,[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[N][C][C][NH2+1][C][C][C][C][C][C],1341.4,338.15,101.325
N-(2-hydroxyethyl)benzenaminium butyrate,[C][Branch1][Ring2][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C][=C][C][=C][C][=C][Ring1][=Branch1],1027.3,338.15,100
N-(2-hydroxyethyl)benzenaminium hexanoate,[C][Branch1][=Branch1][C][C][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C][=C][C][=C][C][=C][Ring1][=Branch1],1001.6,338.15,100
N-(2-hydroxyethyl)benzenaminium pentanoate,[C][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C][=C][C][=C][C][=C][Ring1][=Branch1],1007.4,338.15,100
N-(2-hydroxyethyl)benzenaminium propionate,[C][Branch1][Ring1][C][C][=Branch1][C][=O][O-1],[O][C][C][NH2+1][C][=C][C][=C][C][=C][Ring1][=Branch1],1037.6,338.15,100
"N-(2-hydroxyethyl)-N,N-dimethyl-1-propanaminium bis((trifluoromethyl)sulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[O][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][C][C][C],1416.54,338.15,100
"N-(2-hydroxyethyl)-N,N-dimethylpentanaminium bis((trifluoromethyl)sulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[O][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][C][C][C],1348.05,338.15,100
N-(3-hydroxypropyl)pyridinium dicyanamide,[N-1][Branch1][Ring1][C][#N][C][#N],[O][C][C][C][N+1][=C][C][=C][C][=C][Ring1][=Branch1],1145.8,338.15,101
"N,N,N-triethyloctanaminium bis(fluorosulfonyl)amide",[F][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1136.9,338.15,101.325
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide",[F][C][Branch2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][Branch1][C][C][O][C][Branch1][C][C][C][C],1370.65,338.15,101.325
"N,N-diethyl-2-methoxy-N-methylethan-1-aminium tetrafluoroborate",[F][B-1][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][Branch1][C][C][O][C][Branch1][C][C][C][C],1151.4,338.15,101.325
"N,N-diethyl-N-methylethanaminium methyl sulfate",[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][Ring1][O][C][O-1],[C][Branch1][C][C][N+1][Branch1][Ring1][C][C][Branch1][C][C][C][C],1148.3,338.15,101.325
